ID,month_no,flat_type,storey_range,floor_area_sqm,lease_commence_date,resale_price
814,24193,4,22,98,2011,780000
815,24193,4,22,90,2008,680000
816,24193,4,13,90,2008,738000
817,24193,5,1,123,1978,670000
818,24193,5,4,114,1977,740000
819,24193,5,10,110,2002,820000
820,24193,5,7,110,2008,820000
821,24193,4,7,95,2001,376000
822,24193,4,16,91,2004,358000
823,24193,4,19,91,2004,390000
824,24193,4,16,91,2004,355000
825,24193,4,4,91,2001,323000
826,24193,4,7,90,2001,333000
827,24193,4,13,90,2001,360000
828,24193,4,16,95,2001,416000
829,24193,4,13,100,1999,375000
830,24193,4,7,101,1999,365000
831,24193,4,19,90,2006,390000
832,24193,4,16,100,1999,408000
833,24193,4,13,90,2004,370000
834,24193,4,4,90,2001,355000
835,24193,4,7,85,2004,359000
836,24193,5,13,114,2001,460000
837,24193,5,13,111,2001,465000
838,24193,5,7,110,2001,450000
839,24193,5,4,110,2001,385000
840,24193,5,10,110,2003,395000
841,24193,5,1,110,2001,388000
842,24193,5,7,110,2001,455000
843,24193,5,4,123,1998,415000
844,24193,5,13,116,1999,422000
845,24193,5,1,116,1999,410000
846,24193,5,7,115,1999,405000
847,24193,5,4,110,2001,390000
848,24193,5,7,110,2001,400000
849,24193,5,10,110,2006,420000
850,24193,6,4,137,2001,482000
851,24193,6,1,131,2001,535000
852,24193,6,1,131,2000,470000
853,24193,6,10,130,2000,486000
854,24193,3,4,69,2012,360000
855,24193,3,19,69,2011,380000
856,24193,4,13,90,2002,400000
857,24193,4,1,86,2002,371000
858,24193,4,4,90,2001,367000
859,24193,4,7,90,2002,375000
860,24193,4,7,92,2003,397000
861,24193,4,7,85,2001,350000
862,24193,4,4,85,2001,330000
863,24193,4,10,95,2002,363000
864,24193,4,13,92,2003,375000
865,24193,4,4,90,2002,355000
866,24193,4,13,92,2008,506000
867,24193,4,7,92,2007,478000
868,24193,4,1,102,1999,385000
869,24193,4,7,92,2005,430000
870,24193,4,13,97,2013,448000
871,24193,4,1,102,1999,377000
872,24193,4,13,92,2011,445000
873,24193,4,7,92,2011,435000
874,24193,4,16,95,2013,450000
875,24193,4,7,93,2013,425000
876,24193,4,10,93,2013,438000
877,24193,4,16,90,2006,465000
878,24193,4,1,90,2009,510000
879,24193,4,10,90,2006,470000
880,24193,4,13,90,2009,533000
881,24193,4,13,92,2009,553800
882,24193,4,16,91,2006,510000
883,24193,4,1,90,2006,410000
884,24193,4,4,85,2000,415000
885,24193,4,13,101,1999,420000
886,24193,4,4,101,1999,385000
887,24193,4,10,101,1999,408000
888,24193,4,13,96,2010,455000
889,24193,4,7,96,2010,420000
890,24193,4,13,96,2010,455000
891,24193,4,13,93,2012,432000
892,24193,4,10,93,2012,448000
893,24193,4,13,95,2004,418000
894,24193,4,13,93,2012,442000
895,24193,4,7,95,2012,410000
896,24193,4,7,96,2010,442000
897,24193,4,16,91,2000,350000
898,24193,4,4,90,2000,363888
899,24193,4,4,91,2003,363888
900,24193,4,1,95,2000,370000
901,24193,4,16,90,1999,382500
902,24193,4,1,97,1999,370000
903,24193,4,4,100,1998,370000
904,24193,4,10,101,1999,395000
905,24193,4,10,93,2010,490000
906,24193,4,10,90,2002,430000
907,24193,4,10,90,2003,424088
908,24193,4,4,94,2011,430000
909,24193,4,25,94,2011,455000
910,24193,5,10,110,2001,440000
911,24193,5,13,111,2002,440000
912,24193,5,13,110,2002,463000
913,24193,5,10,110,2003,455000
914,24193,5,10,110,2002,450000
915,24193,5,7,110,2003,430000
916,24193,5,13,110,2003,440000
917,24193,5,13,110,2005,480888
918,24193,5,1,115,2000,450000
919,24193,5,13,116,2000,465000
920,24193,5,7,110,2001,425000
921,24193,5,10,110,2002,442500
922,24193,5,16,121,2001,460000
923,24193,5,4,115,1999,500000
924,24193,5,10,115,2005,490000
925,24193,5,22,115,2004,495000
926,24193,5,10,112,2005,420000
927,24193,5,13,110,2001,428000
928,24193,5,16,116,1999,475000
929,24193,5,1,115,1999,395000
930,24193,5,13,124,1999,465000
931,24193,5,13,119,1998,460000
932,24193,5,7,110,2000,508000
933,24193,5,13,110,2000,460000
934,24193,6,10,130,2001,600000
935,24193,6,4,128,2001,500000
936,24193,6,13,125,2001,536888
937,24193,6,13,130,2001,620000
938,24193,6,7,143,1999,630000
939,24193,6,10,130,2001,612000
940,24193,6,7,134,2001,550000
941,24193,6,7,131,2000,590000
942,24193,6,4,134,2001,525000
943,24193,6,13,131,2000,550000
944,24193,6,13,144,1998,560000
945,24193,6,7,145,1999,605000
946,24193,6,1,130,2001,550000
947,24193,6,1,129,2000,510000
948,24193,3,1,70,1985,312000
949,24193,3,1,67,1985,345000
950,24193,3,7,70,1985,288000
951,24193,4,4,98,1978,469000
952,24193,4,1,91,1985,515000
953,24193,4,4,93,1985,440000
954,24193,4,10,84,1986,552500
955,24193,4,7,105,1985,580000
956,24193,4,4,84,1986,460000
957,24193,4,1,91,1984,460000
958,24193,4,10,91,1984,450000
959,24193,4,7,105,1989,582000
960,24193,4,10,111,1989,622000
961,24193,4,13,83,1987,365000
962,24193,4,4,83,1987,330000
963,24193,4,7,105,1989,418000
964,24193,4,4,100,1998,368000
965,24193,5,4,125,1985,560000
966,24193,5,10,121,1997,490000
967,24193,5,7,121,1997,490000
968,24193,5,10,122,1992,490000
969,24193,6,7,150,1985,848000
970,24193,6,4,140,1998,825000
971,24193,6,7,141,1998,825000
972,24193,6,13,140,1997,680000
973,24193,6,1,147,1992,618000
974,24193,3,7,74,1984,310000
975,24193,3,10,73,1984,395000
976,24193,3,4,67,1984,340000
977,24193,3,7,74,1984,355000
978,24193,3,1,79,1984,308000
979,24193,3,7,75,1982,340000
980,24193,3,1,74,1984,305000
981,24193,3,4,78,1984,360000
982,24193,3,7,73,1984,323000
983,24193,3,7,73,1984,319000
984,24193,3,4,65,2012,338000
985,24193,3,1,74,1985,310000
986,24193,3,7,74,1984,290000
987,24193,3,10,67,1985,340000
988,24193,3,1,69,1985,325000
989,24193,3,4,73,1984,320000
990,24193,3,4,67,1985,306000
991,24193,3,4,60,1985,298000
992,24193,3,4,69,1985,312000
993,24193,3,10,69,1985,350000
994,24193,3,7,64,1986,290000
995,24193,3,4,74,1985,315000
996,24193,3,4,74,1985,330000
997,24193,3,10,74,1987,325000
998,24193,3,10,74,1987,335000
999,24193,3,4,74,1987,313000
1000,24193,3,7,74,1985,328000
1001,24193,3,4,74,1988,320000
1002,24193,3,4,74,1988,330000
1003,24193,3,1,74,1988,315000
1004,24193,3,10,74,1988,340000
1005,24193,3,10,74,1985,330000
1006,24193,3,10,73,1983,337000
1007,24193,4,4,84,1988,408000
1008,24193,4,10,104,1988,478000
1009,24193,4,4,104,1988,460000
1010,24193,4,4,104,1988,468000
1011,24193,4,4,104,1988,465000
1012,24193,4,4,105,1997,498000
1013,24193,4,7,92,1985,425000
1014,24193,4,1,111,1984,430000
1015,24193,4,10,104,1988,455000
1016,24193,4,4,104,1988,404800
1017,24193,4,4,104,1989,428000
1018,24193,4,1,107,1989,460000
1019,24193,4,1,96,1989,480000
1020,24193,4,7,107,1984,460888
1021,24193,4,10,105,1984,490000
1022,24193,4,7,91,1984,480000
1023,24193,4,4,91,1984,435000
1024,24193,4,4,102,1984,414000
1025,24193,4,4,105,1984,420000
1026,24193,4,7,115,1984,445000
1027,24193,4,4,107,1995,405000
1028,24193,4,10,112,1995,385000
1029,24193,4,4,107,1996,385000
1030,24193,4,4,106,1996,450000
1031,24193,4,4,84,1986,376000
1032,24193,4,7,104,1985,430000
1033,24193,4,1,88,1987,360000
1034,24193,4,1,108,1985,450000
1035,24193,4,1,84,1987,360000
1036,24193,4,7,105,1987,408000
1037,24193,4,7,89,1987,412000
1038,24193,4,1,106,1997,400000
1039,24193,4,4,99,1997,420000
1040,24193,4,1,104,1997,400000
1041,24193,4,10,103,1997,430000
1042,24193,4,7,108,1995,460000
1043,24193,4,4,103,1984,460000
1044,24193,5,1,122,1989,510000
1045,24193,5,1,128,1988,580000
1046,24193,5,4,121,1988,500000
1047,24193,5,4,122,1988,520000
1048,24193,5,10,122,1988,520000
1049,24193,5,1,122,1987,550000
1050,24193,5,7,122,1988,579000
1051,24193,5,1,122,1988,580000
1052,24193,5,1,121,1997,551000
1053,24193,5,10,126,1994,525000
1054,24193,5,1,121,1989,612000
1055,24193,5,1,121,1984,500000
1056,24193,5,7,133,1985,510000
1057,24193,5,10,125,1993,545888
1058,24193,5,7,123,1995,515000
1059,24193,5,7,121,1997,505000
1060,24193,5,4,132,1996,542500
1061,24193,5,10,123,1993,478000
1062,24193,5,1,132,1993,475000
1063,24193,5,4,127,1993,465000
1064,24193,5,10,122,1993,475000
1065,24193,5,7,120,1997,550800
1066,24193,5,13,120,1997,542888
1067,24193,5,7,119,1997,522000
1068,24193,5,4,119,1997,531000
1069,24193,5,13,120,1997,540000
1070,24193,5,1,122,1988,475000
1071,24193,5,1,128,1995,500000
1072,24193,5,4,122,1986,530888
1073,24193,5,7,122,1988,532888
1074,24193,5,7,122,1988,500000
1075,24193,6,7,148,1985,695000
1076,24193,6,7,146,1988,700000
1077,24193,6,1,147,1984,715000
1078,24193,6,1,150,1993,620000
1079,24193,6,4,149,1996,700000
1080,24193,6,7,147,1996,695000
1081,24193,6,4,146,1994,620000
1082,24193,6,7,147,1994,620000
1083,24193,6,13,148,1994,680000
1084,24193,6,4,146,1994,630000
1085,24193,6,1,147,1994,615000
1086,24193,3,1,66,1973,265000
1087,24193,3,10,66,1973,290000
1088,24193,3,1,65,1967,306000
1089,24193,3,10,79,1970,353000
1090,24193,3,19,68,1972,383000
1091,24193,3,1,60,1967,315000
1092,24193,3,4,68,1969,281000
1093,24193,3,10,65,1976,275000
1094,24193,3,13,74,1984,420000
1095,24193,3,4,67,1971,317000
1096,24193,3,4,67,1971,298000
1097,24193,3,4,65,1973,306888
1098,24193,4,10,104,1989,510000
1099,24193,4,1,104,1989,460000
1100,24193,4,22,84,1974,565000
1101,24193,4,10,96,1984,412000
1102,24193,4,28,76,2009,580000
1103,24193,5,7,120,1988,592000
1104,24193,5,1,132,1984,580000
1105,24193,5,4,127,1989,625000
1106,24193,5,10,122,2001,850000
1107,24193,5,4,117,1978,528000
1108,24193,5,7,117,1976,575000
1109,24193,5,22,135,1984,725000
1110,24193,3,10,74,1982,280000
1111,24193,3,7,68,1981,260000
1112,24193,3,4,76,1974,250000
1113,24193,3,4,67,1977,255000
1114,24193,3,7,65,1976,265000
1115,24193,3,10,76,1976,288000
1116,24193,3,7,76,1976,268000
1117,24193,3,10,60,1985,270000
1118,24193,3,10,69,1985,285000
1119,24193,3,10,67,1985,284000
1120,24193,3,7,68,1985,280000
1121,24193,3,4,73,1990,295000
1122,24193,3,10,73,1993,290000
1123,24193,4,7,94,1980,320000
1124,24193,4,10,97,1977,340000
1125,24193,4,10,88,1976,285000
1126,24193,4,7,91,1980,299000
1127,24193,4,1,103,1998,338000
1128,24193,4,7,102,1998,365000
1129,24193,4,4,101,1998,340000
1130,24193,4,10,90,1998,343000
1131,24193,4,4,100,1997,386000
1132,24193,4,13,102,1998,377000
1133,24193,4,7,91,1998,338000
1134,24193,4,1,100,1997,358000
1135,24193,4,4,105,2000,370000
1136,24193,4,7,100,2000,350000
1137,24193,4,10,100,1996,356000
1138,24193,4,1,102,1996,370000
1139,24193,4,4,99,1997,360000
1140,24193,4,4,100,1996,388000
1141,24193,4,4,99,1997,390000
1142,24193,4,10,100,1997,385000
1143,24193,4,10,99,1997,370000
1144,24193,4,10,101,1999,377000
1145,24193,4,10,100,1997,357000
1146,24193,4,10,94,2003,376000
1147,24193,4,10,94,2003,380000
1148,24193,4,13,90,2004,380000
1149,24193,4,1,90,2004,348000
1150,24193,4,7,85,2000,360000
1151,24193,4,1,101,1998,338000
1152,24193,4,1,86,2000,328000
1153,24193,4,4,91,1986,320000
1154,24193,4,1,103,1985,372000
1155,24193,4,1,103,1985,360000
1156,24193,4,4,93,1987,335000
1157,24193,4,4,112,1993,380888
1158,24193,4,10,103,1993,373000
1159,24193,4,1,84,1996,310000
1160,24193,4,10,84,1994,317000
1161,24193,5,13,134,1977,510000
1162,24193,5,1,120,1976,345000
1163,24193,5,1,152,1976,460000
1164,24193,5,10,121,1996,498000
1165,24193,5,7,122,1998,411500
1166,24193,5,4,122,1998,430000
1167,24193,5,4,121,1997,438000
1168,24193,5,10,122,1997,457000
1169,24193,5,10,121,1996,405000
1170,24193,5,10,122,1997,430000
1171,24193,5,1,121,1998,385000
1172,24193,5,4,121,1998,430000
1173,24193,5,4,121,1997,390000
1174,24193,5,7,124,1999,428000
1175,24193,5,10,123,1999,435000
1176,24193,5,10,125,2000,475000
1177,24193,5,7,121,2000,408000
1178,24193,5,10,115,2000,440000
1179,24193,5,1,122,1997,412000
1180,24193,5,1,121,1997,385000
1181,24193,5,4,118,1997,389000
1182,24193,5,4,118,1997,425000
1183,24193,5,1,122,1998,398000
1184,24193,5,10,115,1999,418000
1185,24193,5,10,110,2004,395000
1186,24193,5,7,122,1995,450000
1187,24193,5,1,123,1996,395000
1188,24193,6,4,189,1994,710000
1189,24193,6,10,162,1995,620000
1190,24193,6,4,144,1998,640000
1191,24193,6,4,141,1998,515000
1192,24193,6,7,143,1996,585000
1193,24193,6,10,153,1996,570000
1194,24193,3,1,67,2012,310000
1195,24193,3,4,68,1984,268000
1196,24193,3,1,74,1987,280000
1197,24193,3,4,64,1993,295000
1198,24193,3,1,74,1983,265000
1199,24193,3,7,67,1982,300000
1200,24193,3,4,68,1984,290000
1201,24193,3,4,67,1986,275000
1202,24193,3,7,67,1985,266000
1203,24193,3,1,68,1985,278000
1204,24193,3,4,67,1985,270000
1205,24193,3,10,67,1985,290000
1206,24193,3,1,67,1982,270000
1207,24193,3,4,67,1985,285000
1208,24193,3,10,67,1985,320000
1209,24193,3,4,67,1984,280000
1210,24193,3,1,68,1984,278888
1211,24193,3,10,67,1985,295000
1212,24193,3,7,74,1985,306000
1213,24193,3,4,67,1985,325000
1214,24193,3,7,67,1985,307500
1215,24193,3,10,73,1988,290000
1216,24193,3,4,73,1988,295000
1217,24193,3,4,64,1987,276000
1218,24193,3,1,64,1987,270000
1219,24193,4,1,104,1988,360000
1220,24193,4,7,108,1988,393000
1221,24193,4,10,84,1988,370000
1222,24193,4,7,108,1987,410000
1223,24193,4,10,104,1988,365000
1224,24193,4,10,84,1988,315000
1225,24193,4,7,108,1989,345000
1226,24193,4,1,108,1988,335000
1227,24193,4,13,104,1986,393000
1228,24193,4,1,106,1988,340000
1229,24193,4,7,104,1993,455000
1230,24193,4,7,83,1987,328000
1231,24193,4,10,84,1988,338000
1232,24193,4,1,104,1985,345000
1233,24193,4,1,84,1988,310000
1234,24193,4,7,105,1995,390000
1235,24193,4,7,104,1988,375000
1236,24193,4,7,92,2012,405000
1237,24193,4,7,107,1988,418000
1238,24193,4,4,84,1987,320000
1239,24193,4,7,91,1985,379000
1240,24193,4,13,83,1987,352000
1241,24193,4,1,104,1988,350000
1242,24193,4,4,93,1985,383500
1243,24193,4,4,96,1984,347000
1244,24193,4,10,91,2000,420000
1245,24193,4,4,96,1985,390000
1246,24193,4,1,84,1985,300000
1247,24193,4,10,104,1986,375000
1248,24193,4,7,84,1985,310000
1249,24193,4,7,104,1985,388000
1250,24193,4,10,84,1985,308000
1251,24193,4,7,104,1985,360000
1252,24193,4,4,84,1986,313000
1253,24193,4,10,84,1985,326000
1254,24193,4,10,104,1986,390000
1255,24193,4,1,84,1985,315000
1256,24193,4,10,104,1987,430300
1257,24193,4,7,84,1987,337000
1258,24193,4,7,104,1987,360000
1259,24193,4,4,84,1987,330000
1260,24193,4,4,84,1985,310000
1261,24193,4,7,104,1985,448000
1262,24193,4,10,91,1984,392000
1263,24193,4,10,84,1985,372000
1264,24193,4,10,104,1985,396800
1265,24193,4,4,104,1987,406000
1266,24193,4,10,103,1988,445500
1267,24193,4,4,103,1988,423000
1268,24193,5,7,130,1987,406000
1269,24193,5,4,122,1988,472000
1270,24193,5,1,133,1995,435000
1271,24193,5,1,122,1988,460000
1272,24193,5,10,121,1985,485000
1273,24193,5,7,111,2000,500000
1274,24193,5,7,121,1985,500000
1275,24193,5,7,121,1985,498000
1276,24193,5,10,121,1987,500000
1277,24193,6,4,164,1992,735000
1278,24193,6,1,148,1988,540000
1279,24193,6,4,142,1988,502888
1280,24193,6,1,142,1987,540000
1281,24193,6,1,146,1988,630000
1282,24194,2,4,44,1977,220000
1283,24194,3,7,67,1976,290000
1284,24194,3,10,70,2012,455000
1285,24194,3,7,67,1977,315000
1286,24194,3,10,67,1977,317000
1287,24194,3,7,68,1980,290000
1288,24194,3,4,67,1980,290000
1289,24194,3,7,67,1979,308000
1290,24194,3,1,74,1979,305000
1291,24194,3,1,67,1979,305000
1292,24194,3,10,67,1977,310000
1293,24194,3,4,88,1978,425000
1294,24194,3,7,67,1978,320000
1295,24194,3,4,67,1977,310000
1296,24194,3,1,73,1978,351680
1297,24194,3,7,67,1977,300000
1298,24194,3,7,73,1978,380000
1299,24194,3,7,67,1977,318000
1300,24194,3,1,73,1977,303000
1301,24194,3,1,82,1980,340000
1302,24194,3,7,68,1981,315000
1303,24194,3,4,67,1978,319000
1304,24194,3,7,60,1986,270000
1305,24194,3,7,67,1978,315000
1306,24194,3,4,82,1985,358000
1307,24194,3,10,74,1978,331000
1308,24194,3,10,75,1980,370000
1309,24194,3,1,68,1981,260000
1310,24194,3,1,67,1980,285000
1311,24194,3,10,68,1981,328000
1312,24194,3,10,67,1980,313000
1313,24194,3,1,81,1980,358000
1314,24194,3,4,89,1980,390000
1315,24194,3,1,68,1980,292000
1316,24194,4,4,98,1977,505000
1317,24194,4,16,88,2012,650000
1318,24194,4,4,92,1977,405000
1319,24194,4,22,96,2012,750000
1320,24194,4,10,92,1979,450000
1321,24194,4,4,92,1979,453800
1322,24194,4,7,92,1979,465000
1323,24194,4,7,92,1978,470000
1324,24194,4,10,98,1978,497000
1325,24194,4,1,97,1978,460000
1326,24194,4,1,98,1977,500000
1327,24194,4,4,81,1977,395000
1328,24194,4,1,92,1978,425000
1329,24194,4,1,91,1980,413888
1330,24194,4,13,91,1981,430000
1331,24194,4,10,92,1980,487000
1332,24194,4,10,91,1980,493000
1333,24194,4,22,91,2003,630000
1334,24194,4,19,85,2003,538000
1335,24194,5,7,119,1980,612000
1336,24194,5,10,119,1980,680000
1337,24194,5,13,110,2006,758000
1338,24194,5,13,110,2002,728000
1339,24194,6,4,163,1980,830000
1340,24194,6,1,146,1996,810000
1341,24194,2,4,45,1986,250000
1342,24194,3,4,67,1979,291000
1343,24194,3,4,67,1979,290000
1344,24194,3,13,59,1978,270000
1345,24194,3,13,69,1986,310000
1346,24194,3,4,73,1978,332000
1347,24194,3,4,67,1977,315000
1348,24194,3,4,68,1979,334000
1349,24194,3,4,67,1978,305888
1350,24194,3,4,67,1978,285000
1351,24194,3,4,68,1980,278000
1352,24194,3,1,68,1980,275000
1353,24194,3,4,68,1980,291000
1354,24194,3,13,59,1978,280000
1355,24194,3,4,68,1980,285000
1356,24194,3,13,59,1978,283000
1357,24194,3,7,67,1979,297000
1358,24194,3,7,71,1986,313000
1359,24194,3,1,67,1985,300000
1360,24194,3,1,67,1985,265000
1361,24194,3,4,60,1986,270000
1362,24194,3,4,68,1980,275000
1363,24194,3,1,60,1986,270000
1364,24194,3,4,59,1976,290000
1365,24194,3,4,67,1978,300000
1366,24194,3,1,75,1983,335000
1367,24194,3,10,65,1972,300000
1368,24194,3,7,65,1972,278000
1369,24194,3,10,68,1980,325000
1370,24194,3,4,67,1985,330000
1371,24194,3,1,65,1977,318000
1372,24194,3,1,68,1979,340000
1373,24194,4,1,97,2010,630000
1374,24194,4,7,94,2010,645000
1375,24194,4,7,97,2010,640000
1376,24194,4,1,93,1980,385000
1377,24194,4,4,98,1980,420000
1378,24194,4,10,92,1979,390000
1379,24194,4,10,92,1980,465000
1380,24194,4,4,91,1980,383000
1381,24194,4,7,98,1978,425000
1382,24194,4,4,92,1978,430000
1383,24194,4,4,92,1980,377000
1384,24194,4,7,91,1981,388000
1385,24194,4,10,103,1987,425000
1386,24194,4,4,84,1988,380000
1387,24194,4,4,84,1987,345000
1388,24194,4,1,84,1987,330000
1389,24194,4,4,84,1986,359000
1390,24194,4,10,91,1985,400000
1391,24194,4,7,84,1986,378000
1392,24194,4,10,105,2000,500000
1393,24194,4,10,90,1977,388000
1394,24194,4,13,82,1976,396000
1395,24194,4,4,84,1985,350000
1396,24194,4,7,83,1985,370000
1397,24194,4,4,84,1977,365000
1398,24194,4,1,104,1993,465000
1399,24194,4,4,98,1981,410000
1400,24194,4,1,95,1981,365000
1401,24194,4,7,95,1981,365000
1402,24194,4,4,104,1989,595000
1403,24194,4,7,92,1978,441000
1404,24194,5,7,121,1980,526000
1405,24194,5,13,117,1979,605000
1406,24194,5,7,118,1980,620000
1407,24194,5,4,110,2006,590000
1408,24194,5,1,117,1978,442000
1409,24194,5,4,121,1998,520000
1410,24194,5,10,121,1980,573000
1411,24194,5,7,115,2000,500000
1412,24194,5,4,115,2000,570000
1413,24194,5,1,112,2000,460000
1414,24194,5,10,123,1977,700000
1415,24194,5,7,132,1983,550000
1416,24194,5,1,122,1993,564000
1417,24194,5,13,124,1993,585000
1418,24194,6,7,143,1993,750000
1419,24194,6,10,151,1984,735000
1420,24194,6,1,146,1993,640000
1421,24194,6,10,154,1984,706000
1422,24194,6,10,143,1987,622000
1423,24194,6,1,147,1986,630000
1424,24194,6,13,143,1996,800000
1425,24194,6,4,145,1996,640000
1426,24194,6,4,146,1989,850000
1427,24194,6,4,146,1989,839000
1428,24194,6,7,146,1989,935000
1429,24194,3,7,64,1986,315000
1430,24194,3,7,64,1986,336000
1431,24194,3,4,65,1973,278000
1432,24194,4,7,84,1986,500000
1433,24194,4,4,84,1986,518000
1434,24194,4,7,84,1985,510000
1435,24194,4,7,84,1988,476000
1436,24194,4,1,84,1987,428000
1437,24194,4,1,84,1988,511000
1438,24194,4,10,84,1988,500000
1439,24194,4,25,106,1992,660000
1440,24194,4,4,108,1992,655000
1441,24194,4,10,103,1992,505000
1442,24194,4,4,104,1992,550000
1443,24194,4,1,103,1992,485000
1444,24194,4,10,100,1998,645000
1445,24194,4,4,114,1990,585000
1446,24194,5,4,121,1987,700000
1447,24194,5,1,123,1988,615000
1448,24194,5,7,123,1998,710000
1449,24194,5,16,120,1986,700000
1450,24194,6,10,146,1992,925000
1451,24194,6,4,149,1992,888000
1452,24194,3,7,67,1985,280000
1453,24194,3,4,73,1985,290000
1454,24194,3,10,67,1985,283000
1455,24194,3,10,67,1985,295000
1456,24194,3,4,74,1985,285000
1457,24194,3,10,74,1985,305000
1458,24194,3,7,74,1985,295000
1459,24194,3,1,73,1984,295000
1460,24194,3,10,73,1985,306000
1461,24194,3,10,73,1985,323000
1462,24194,3,7,82,1984,320000
1463,24194,3,4,68,1987,295000
1464,24194,3,1,64,1987,270000
1465,24194,3,4,73,1987,305000
1466,24194,3,10,60,1988,280000
1467,24194,3,10,68,1988,275000
1468,24194,3,4,68,1984,280000
1469,24194,3,4,59,1985,268000
1470,24194,3,4,73,1984,300000
1471,24194,3,4,67,1984,280000
1472,24194,3,4,73,1984,315000
1473,24194,4,4,98,1985,428000
1474,24194,4,7,103,1985,400000
1475,24194,4,7,105,1984,415000
1476,24194,4,13,103,1998,430000
1477,24194,4,4,93,1985,365000
1478,24194,4,1,88,1988,325000
1479,24194,4,1,84,1987,330000
1480,24194,4,1,89,1987,322000
1481,24194,4,4,103,1987,350000
1482,24194,4,1,103,1986,360000
1483,24194,4,7,92,2004,440000
1484,24194,4,16,92,2004,438000
1485,24194,4,25,90,2004,472000
1486,24194,4,7,100,1997,417000
1487,24194,4,4,104,1984,415000
1488,24194,4,1,103,1984,428000
1489,24194,4,7,103,1984,456000
1490,24194,4,1,110,1984,396000
1491,24194,5,4,121,1997,514000
1492,24194,5,7,132,1985,640000
1493,24194,5,19,134,1985,585000
1494,24194,6,10,148,1984,675000
1495,24194,6,1,144,1998,660000
